id,fullname,age,gender,math_grade,literature_grade,attendance,participation,homework,midterm_grade,final_grade
16377,Токтосунов Тимур,23,female,70,92,72,low,4,81,76
16378,Асанов Назгуль,19,male,69,87,91,low,8,83,62
16379,Шаршенов Марат,25,female,98,85,67,low,10,72,78
16380,Исмаилов Айгуль,24,female,88,94,82,high,6,68,79
16381,Асанов Бакыт,19,female,57,92,83,low,5,73,71
16382,Шаршенов Гулнара,22,female,54,92,71,high,0,66,97
16383,Исмаилов Эрмек,24,male,68,64,97,medium,8,51,84
16384,Шаршенов Эльмира,22,male,60,78,52,low,4,67,76
16385,Токтосунов Бакыт,25,female,63,78,99,medium,4,65,61
16386,Асанов Айжан,25,female,63,100,72,medium,8,91,56
16387,Жумабаев Айгуль,18,female,84,74,50,medium,3,61,84
16388,Асанов Азиз,19,female,88,96,92,low,9,72,89
16389,Кубатбеков Эльмира,20,female,82,65,74,low,7,84,65
16390,Исмаилов Айжан,18,male,61,51,97,high,3,55,87
16391,Сариев Бакыт,21,female,82,52,54,low,0,63,58
16392,Шаршенов Тимур,24,male,86,92,88,low,6,95,75
16393,Исмаилов Рустам,19,female,96,54,59,low,10,96,95
16394,Исмаилов Эрмек,19,male,100,55,89,high,1,61,83
16395,Бекмурзаев Бегимай,21,male,63,61,67,high,0,85,76
16396,Кубатбеков Нурлан,19,male,93,89,60,high,1,57,88
16397,Асанов Азиз,18,female,80,67,56,high,7,72,98
16398,Токтосунов Гулнара,20,female,56,56,56,low,10,69,72
16399,Кубатбеков Гулнара,22,female,90,97,51,high,5,82,58
16400,Кубатбеков Айгуль,21,male,92,67,57,high,3,68,97
16401,Жумабаев Айгуль,21,female,57,76,53,high,9,64,72
16402,Бекмурзаев Айбек,18,male,94,96,58,high,1,77,51
16403,Шаршенов Бегимай,19,male,84,65,84,low,0,100,98
16404,Бекмурзаев Нурлан,22,male,81,94,74,high,1,50,57
16405,Жумабаев Асель,19,male,90,99,86,medium,6,87,55
16406,Кудайбергенов Бегимай,24,female,60,55,67,low,10,89,70
16407,Кубатбеков Азиз,21,female,50,91,63,low,0,93,70
16408,Бекмурзаев Асель,21,female,72,71,55,medium,10,52,100
16409,Асанов Марат,24,male,73,99,62,low,9,96,74
16410,Шаршенов Бегимай,25,male,79,61,65,medium,0,83,99
16411,Исмаилов Эрмек,19,male,62,56,67,medium,2,80,97
16412,Токтосунов Бакыт,22,female,52,90,77,medium,1,70,83
16413,Исмаилов Нурлан,18,female,92,93,86,low,6,96,88
16414,Кубатбеков Нурлан,24,male,94,64,100,high,0,71,52
16415,Сариев Эльмира,25,female,96,64,64,low,10,86,76
16416,Исмаилов Кундуз,24,male,81,100,50,high,8,86,52
16417,Сариев Бегимай,19,female,80,55,100,high,3,59,80
16418,Шаршенов Кундуз,18,female,57,62,91,high,2,64,81
16419,Бекмурзаев Назгуль,24,male,98,50,100,medium,8,70,76
16420,Кубатбеков Назгуль,19,female,99,99,66,high,8,76,84
16421,Усенов Гулнара,24,female,67,75,99,low,0,69,62
16422,Сариев Марат,18,male,84,93,87,high,1,68,94
16423,Усенов Жанат,23,female,95,59,88,medium,10,96,100
16424,Асанов Эрмек,19,male,75,74,78,low,5,56,82
16425,Усенов Эрмек,22,female,75,88,59,low,8,59,67
16426,Кудайбергенов Жанат,21,male,72,70,55,medium,0,72,82
16427,Шаршенов Рустам,18,male,55,84,56,medium,1,91,90
16428,Усенов Эльмира,24,male,97,73,61,medium,1,59,72
16429,Бекмурзаев Кундуз,24,male,99,100,65,medium,0,96,59
16430,Кубатбеков Канат,22,male,88,88,69,medium,8,87,67
16431,Кубатбеков Айжан,18,male,63,55,69,low,4,100,86
16432,Токтосунов Айжан,23,female,84,67,82,medium,0,67,91
16433,Кубатбеков Жанат,22,male,88,89,74,high,10,57,96
16434,Исмаилов Эльмира,25,male,55,56,80,high,6,79,69
16435,Асанов Бегимай,25,male,68,68,57,high,1,95,68
16436,Кудайбергенов Айжан,20,male,96,95,78,medium,6,63,51
16437,Кубатбеков Жанат,24,female,81,72,53,medium,2,84,84
16438,Кубатбеков Марат,24,male,77,93,59,medium,5,91,88
16439,Шаршенов Жамиля,19,male,76,84,87,medium,8,91,93
16440,Шаршенов Эрмек,21,female,69,91,69,medium,0,88,84
16441,Жумабаев Жамиля,23,male,58,82,57,medium,8,97,65
16442,Кудайбергенов Айбек,25,female,74,79,79,low,1,66,98
16443,Токтосунов Назгуль,23,male,73,58,76,medium,10,62,69
16444,Шаршенов Марат,18,female,80,89,54,medium,10,85,51
16445,Шаршенов Тимур,18,male,57,86,50,high,6,73,79
16446,Шаршенов Назгуль,25,male,63,83,74,high,5,52,90
16447,Кубатбеков Бакыт,19,female,79,74,92,low,1,92,64
16448,Исмаилов Айжан,20,female,68,98,93,medium,7,58,81
16449,Сариев Рустам,25,female,97,67,53,medium,5,73,98
16450,Жумабаев Кундуз,20,male,85,82,52,medium,2,95,84
16451,Шаршенов Айгуль,23,male,57,54,62,medium,2,75,72
16452,Токтосунов Нурлан,19,male,60,70,90,low,1,78,59
16453,Кудайбергенов Азиз,25,female,88,93,77,high,6,80,75
16454,Токтосунов Эльмира,20,female,86,70,51,medium,1,56,61
16455,Асанов Назгуль,20,female,69,100,100,high,6,94,74
16456,Шаршенов Рустам,23,female,56,74,65,low,1,96,62
16457,Кубатбеков Эльмира,25,female,88,53,71,high,3,74,99
16458,Кудайбергенов Марат,21,male,80,83,70,medium,10,90,69
16459,Шаршенов Айбек,21,male,54,67,73,high,3,85,51
16460,Жумабаев Гулнара,21,male,60,61,93,low,3,65,51
16461,Исмаилов Азиз,20,male,63,67,55,high,3,87,78
16462,Асанов Эрмек,18,male,66,72,79,medium,5,82,73
16463,Токтосунов Тимур,20,male,91,74,84,low,9,74,95
16464,Токтосунов Жанат,21,female,89,65,93,medium,9,64,50
16465,Бекмурзаев Тимур,20,male,94,84,98,high,1,62,58
16466,Исмаилов Марат,24,male,88,64,97,high,9,68,61
16467,Исмаилов Эрмек,18,male,50,75,57,medium,10,94,64
16468,Токтосунов Кундуз,22,female,65,77,97,low,3,76,65
16469,Сариев Марат,19,female,52,97,74,low,10,66,73
16470,Шаршенов Марат,21,male,68,61,66,medium,8,53,77
16471,Кубатбеков Айбек,25,male,79,89,77,high,4,77,59
16472,Усенов Марат,20,male,67,70,65,low,6,78,64
16473,Бекмурзаев Азиз,25,male,68,51,78,low,7,99,69
16474,Кудайбергенов Тимур,23,female,56,68,86,high,9,65,78
16475,Токтосунов Жанат,21,female,80,76,52,high,10,85,56
16476,Кубатбеков Айбек,24,female,57,75,91,medium,7,98,95
16477,Асанов Нурлан,19,male,79,77,55,low,1,74,69
16478,Шаршенов Азиз,21,male,92,99,77,medium,9,60,66
16479,Кубатбеков Нурлан,24,male,51,71,88,medium,3,82,52
16480,Жумабаев Айбек,24,male,80,75,83,low,5,57,79
16481,Исмаилов Асель,25,female,77,57,80,high,0,92,95
16482,Кубатбеков Айбек,23,female,50,73,99,high,2,69,58
16483,Токтосунов Рустам,19,male,79,96,98,medium,8,82,84
16484,Шаршенов Асель,19,male,52,67,100,medium,6,83,85
16485,Асанов Асель,23,male,75,54,89,high,3,78,70
16486,Исмаилов Айгуль,22,female,57,64,75,high,6,54,98
16487,Бекмурзаев Назгуль,21,female,89,69,81,medium,3,78,58
16488,Сариев Кундуз,24,female,53,79,74,high,1,55,76
16489,Токтосунов Эрмек,22,male,55,98,77,low,9,96,56
16490,Усенов Азиз,25,female,84,95,82,high,6,58,89
16491,Асанов Канат,23,female,86,60,79,low,3,78,65
16492,Токтосунов Жанара,22,male,70,58,57,high,8,63,88
16493,Кудайбергенов Марат,21,male,53,87,73,low,6,74,96
16494,Кудайбергенов Кундуз,22,male,81,91,69,low,2,90,56
16495,Исмаилов Канат,19,female,96,100,69,medium,0,51,68
16496,Сариев Жамиля,19,male,94,84,100,high,2,99,64
16497,Сариев Жанара,19,female,71,83,61,low,6,55,81
16498,Усенов Марат,25,female,76,100,86,low,9,92,87
16499,Сариев Кундуз,19,female,97,57,63,medium,3,78,63
16500,Усенов Жамиля,21,female,92,97,65,low,8,99,53
16501,Сариев Айжан,25,male,60,55,69,high,5,75,93
16502,Кудайбергенов Асель,24,male,64,86,55,low,5,62,54
16503,Исмаилов Азиз,18,female,53,61,88,low,2,98,68
16504,Кубатбеков Марат,22,male,80,95,65,medium,7,55,58
16505,Сариев Айжан,23,female,71,73,72,high,2,96,95
16506,Кубатбеков Жанара,22,male,77,57,57,medium,7,93,58
16507,Бекмурзаев Асель,20,male,63,71,53,low,5,66,99
16508,Токтосунов Бакыт,18,female,64,63,62,low,5,97,93
16509,Кудайбергенов Гулнара,24,male,93,95,95,medium,3,67,86
16510,Шаршенов Эрмек,18,female,68,70,76,high,8,76,78
16511,Сариев Назгуль,19,female,53,77,87,low,4,83,79
16512,Сариев Канат,19,female,66,99,52,medium,7,98,55
16513,Усенов Кундуз,23,female,52,59,84,medium,9,73,88
16514,Токтосунов Жанара,20,male,90,78,62,low,10,84,90
16515,Кубатбеков Канат,24,male,100,99,50,low,7,79,89
16516,Усенов Бегимай,18,female,78,67,90,low,5,97,78
16517,Сариев Кундуз,22,female,83,95,77,low,1,81,91
16518,Шаршенов Нурлан,24,female,69,73,78,medium,6,61,69
16519,Усенов Жамиля,23,female,63,63,67,low,2,89,68
16520,Шаршенов Жамиля,24,female,96,86,86,high,5,98,82
16521,Бекмурзаев Айбек,19,male,56,78,83,medium,0,61,100
16522,Кудайбергенов Жанат,21,male,73,87,97,high,7,69,60
16523,Усенов Айбек,23,female,57,79,80,high,1,68,94
16524,Сариев Канат,25,male,55,90,61,medium,3,72,74
16525,Исмаилов Асель,21,female,95,95,90,low,1,53,69
16526,Токтосунов Гулнара,25,female,84,55,96,low,8,78,89
16527,Жумабаев Айжан,23,female,52,69,80,high,8,51,75
16528,Асанов Айгуль,18,male,63,82,74,high,9,60,93
16529,Кубатбеков Азиз,19,male,100,82,77,high,8,78,95
16530,Сариев Кундуз,21,male,79,55,61,low,5,68,68
16531,Усенов Жанат,23,female,51,96,66,medium,9,93,65
16532,Кудайбергенов Кундуз,20,female,96,85,75,high,8,68,67
16533,Исмаилов Рустам,25,male,63,92,56,medium,10,53,83
16534,Бекмурзаев Бакыт,25,male,83,81,85,high,6,61,65
16535,Жумабаев Гулнара,18,male,87,67,73,high,5,65,62
16536,Сариев Эрмек,23,male,87,61,92,low,6,55,65
16537,Кудайбергенов Эрмек,19,male,73,82,62,medium,5,62,93
16538,Асанов Назгуль,22,female,86,69,89,low,2,81,98
16539,Сариев Асель,18,male,54,53,87,medium,2,72,62
16540,Шаршенов Бегимай,23,female,97,94,75,low,7,58,53
16541,Кудайбергенов Жамиля,24,male,81,87,72,high,3,79,72
16542,Усенов Бакыт,23,female,57,84,51,high,7,54,93
16543,Бекмурзаев Кундуз,24,male,90,95,76,medium,8,62,78
16544,Асанов Назгуль,19,male,81,82,51,low,5,57,94
16545,Шаршенов Кундуз,18,male,76,67,66,medium,3,90,70
16546,Токтосунов Канат,22,female,54,77,66,medium,7,97,77
16547,Усенов Гулнара,19,female,91,57,79,low,10,77,57
16548,Кубатбеков Марат,18,male,98,96,61,high,6,65,91
16549,Токтосунов Бегимай,22,male,62,82,90,high,5,74,80
16550,Кудайбергенов Жамиля,18,female,86,71,87,high,7,91,88
16551,Кубатбеков Жанат,24,female,50,98,52,high,2,61,75
16552,Бекмурзаев Эрмек,24,female,55,69,60,high,7,60,76
16553,Жумабаев Назгуль,24,female,84,74,62,low,10,100,58
16554,Усенов Айгуль,20,male,97,61,96,low,10,100,72
16555,Асанов Рустам,18,male,58,67,92,medium,4,56,71
16556,Асанов Асель,18,male,94,80,73,medium,8,90,83
16557,Асанов Бакыт,25,female,80,80,60,high,2,92,90
16558,Жумабаев Жанат,22,male,84,97,73,medium,9,92,97
16559,Жумабаев Гулнара,25,male,100,91,78,medium,9,56,60
16560,Жумабаев Айбек,24,male,94,79,70,low,5,78,63
16561,Сариев Айгуль,22,male,54,90,94,high,8,78,73
16562,Шаршенов Жамиля,24,female,82,63,93,low,3,86,83
16563,Кубатбеков Гулнара,19,female,92,68,57,medium,1,61,95
16564,Асанов Канат,23,male,87,70,94,low,4,94,55
16565,Исмаилов Жанара,20,male,52,66,76,medium,5,76,90
16566,Усенов Айгуль,24,female,69,64,84,low,5,59,65
16567,Шаршенов Жамиля,24,female,67,68,57,low,7,86,100
16568,Усенов Бегимай,23,male,51,95,71,high,9,95,56
16569,Исмаилов Айгуль,23,female,86,77,82,low,3,89,81
16570,Шаршенов Айбек,24,male,63,56,89,medium,9,90,84
16571,Кубатбеков Айгуль,18,male,73,84,95,low,4,63,55
16572,Исмаилов Бегимай,20,female,90,53,69,low,3,87,89
16573,Жумабаев Нурлан,23,female,79,64,90,medium,10,65,73
16574,Токтосунов Бакыт,24,male,53,52,91,medium,6,85,58
16575,Шаршенов Бегимай,18,male,70,79,64,medium,4,58,60
16576,Кубатбеков Назгуль,20,female,64,85,82,high,1,99,83
16577,Токтосунов Нурлан,23,male,69,83,85,medium,10,66,100
16578,Токтосунов Айжан,22,male,68,79,73,high,10,65,54
16579,Жумабаев Айбек,25,female,52,92,53,medium,9,69,64
16580,Жумабаев Айбек,19,female,68,55,90,medium,10,57,57
16581,Усенов Асель,22,female,61,52,82,high,2,52,77
16582,Жумабаев Эрмек,19,male,58,84,78,medium,8,84,82
16583,Токтосунов Канат,19,male,79,89,56,low,9,69,77
16584,Жумабаев Айжан,24,male,77,52,100,medium,0,71,86
16585,Сариев Жанара,23,female,54,53,70,high,9,54,58
16586,Кубатбеков Айгуль,18,male,81,60,57,medium,7,84,58
16587,Бекмурзаев Нурлан,23,male,65,72,79,low,5,98,90
16588,Исмаилов Азиз,22,female,65,91,53,low,9,51,90
16589,Токтосунов Эльмира,19,male,84,66,88,high,4,68,99
16590,Токтосунов Гулнара,21,female,99,75,82,medium,10,58,62
16591,Жумабаев Назгуль,23,male,66,81,51,high,7,61,55
16592,Усенов Гулнара,24,male,51,83,75,low,9,80,87
16593,Усенов Тимур,22,male,71,80,78,high,7,76,75
16594,Бекмурзаев Эрмек,25,male,55,61,83,low,5,78,72
16595,Исмаилов Айгуль,20,female,89,61,66,medium,7,58,70
16596,Асанов Нурлан,23,female,51,72,91,medium,5,84,92
16597,Асанов Айбек,22,female,82,96,91,medium,8,55,73
16598,Жумабаев Айжан,23,female,50,55,82,high,4,57,55
16599,Сариев Бакыт,21,female,67,83,98,low,1,50,70
16600,Асанов Жанат,19,male,68,79,86,low,9,98,99
16601,Сариев Жанара,25,male,80,81,58,medium,10,54,72
16602,Асанов Рустам,24,female,100,67,91,medium,4,52,75
16603,Кудайбергенов Айжан,18,male,86,62,75,low,2,51,55
16604,Шаршенов Назгуль,25,male,95,52,97,low,3,51,88
16605,Бекмурзаев Жанат,21,female,88,77,58,medium,4,51,77
16606,Сариев Нурлан,24,female,62,77,63,medium,10,60,71
16607,Сариев Канат,21,male,70,84,97,medium,1,77,58
16608,Токтосунов Кундуз,19,female,57,72,56,low,1,58,95
16609,Асанов Эльмира,25,female,53,100,79,medium,7,82,51
16610,Исмаилов Тимур,19,male,92,61,64,high,5,66,93
16611,Кудайбергенов Жамиля,20,male,65,78,68,low,2,96,58
16612,Усенов Бакыт,20,male,92,75,50,medium,10,82,53
16613,Кудайбергенов Жанара,22,male,72,95,63,high,8,86,72
