id,fullname,age,gender,math_grade,literature_grade,attendance,participation,homework,midterm_grade,final_grade
7657,Кубатбеков Айжан,18,male,57,84,85,low,9,59,82
7658,Жумабаев Азиз,19,male,55,87,62,low,4,61,65
7659,Кудайбергенов Жанара,21,female,53,88,54,medium,0,86,85
7660,Бекмурзаев Канат,20,male,59,96,90,low,4,76,53
7661,Кудайбергенов Бакыт,22,female,70,63,100,low,6,64,54
7662,Жумабаев Жанара,23,female,92,87,100,low,4,61,68
7663,Токтосунов Жанат,19,female,97,96,87,medium,6,65,73
7664,Шаршенов Айгуль,21,male,88,88,79,medium,4,60,87
7665,Токтосунов Марат,23,male,71,82,60,medium,2,68,93
7666,Сариев Нурлан,19,male,78,58,91,high,1,76,95
7667,Кубатбеков Жанат,18,male,98,55,75,medium,1,83,63
7668,Жумабаев Марат,25,male,52,91,92,low,2,77,96
7669,Бекмурзаев Назгуль,18,male,51,93,74,low,1,81,67
7670,Токтосунов Назгуль,25,male,95,53,86,medium,7,52,91
7671,Усенов Назгуль,24,male,84,85,51,high,7,86,81
7672,Токтосунов Айжан,25,male,56,71,68,medium,6,81,66
7673,Усенов Азиз,23,male,53,90,70,low,9,62,78
7674,Усенов Канат,22,female,91,86,94,medium,2,97,75
7675,Усенов Айжан,22,male,79,54,98,high,3,84,85
7676,Шаршенов Бакыт,22,female,79,78,92,high,3,82,60
7677,Сариев Жанат,22,male,86,60,92,medium,8,70,72
7678,Шаршенов Бакыт,24,male,90,59,77,high,2,52,50
7679,Бекмурзаев Марат,21,male,65,81,62,medium,3,78,88
7680,Шаршенов Назгуль,21,male,93,80,81,high,10,78,90
7681,Асанов Эльмира,23,male,65,58,55,low,1,98,59
7682,Сариев Азиз,24,female,51,92,92,high,5,59,68
7683,Исмаилов Тимур,21,male,76,59,78,high,6,76,95
7684,Бекмурзаев Айжан,18,male,62,69,95,low,9,86,79
7685,Асанов Айжан,19,male,79,72,73,low,3,82,64
7686,Токтосунов Бакыт,23,female,88,61,80,low,7,56,82
7687,Бекмурзаев Канат,20,male,63,94,77,medium,7,80,78
7688,Жумабаев Айбек,20,female,80,55,70,low,9,69,89
7689,Шаршенов Рустам,18,female,80,54,53,low,1,67,62
7690,Асанов Асель,21,female,92,96,80,low,9,86,83
7691,Жумабаев Жанат,23,male,54,94,57,medium,10,98,72
7692,Сариев Эльмира,18,male,78,93,85,medium,7,95,99
7693,Усенов Рустам,21,female,58,91,78,medium,6,58,76
7694,Жумабаев Айжан,25,male,91,84,69,high,2,89,71
7695,Усенов Жанара,25,male,51,64,55,high,0,68,73
7696,Кудайбергенов Айжан,24,female,67,56,60,low,2,75,82
7697,Усенов Асель,22,male,74,75,60,medium,3,94,58
7698,Кудайбергенов Эрмек,19,female,66,73,81,high,7,77,67
7699,Жумабаев Нурлан,25,female,65,99,97,high,10,56,75
7700,Жумабаев Азиз,22,male,89,86,87,low,5,61,66
7701,Исмаилов Канат,25,male,71,92,82,low,3,56,67
7702,Асанов Жамиля,18,female,60,60,69,high,10,84,82
7703,Исмаилов Тимур,22,male,63,83,95,low,0,77,91
7704,Исмаилов Жамиля,22,female,56,59,85,low,0,97,75
7705,Бекмурзаев Азиз,19,female,88,80,83,high,8,94,95
7706,Шаршенов Рустам,21,female,82,79,82,low,6,78,53
7707,Асанов Азиз,24,male,98,96,72,high,6,87,85
7708,Исмаилов Бегимай,21,female,59,97,83,medium,5,83,91
7709,Сариев Марат,21,male,94,99,50,high,6,56,67
7710,Жумабаев Канат,19,female,63,88,94,medium,8,99,75
7711,Усенов Гулнара,21,female,56,79,74,medium,8,84,100
7712,Асанов Тимур,18,female,50,89,54,high,8,98,80
7713,Усенов Жанат,19,male,82,75,67,low,3,87,86
7714,Усенов Нурлан,19,male,96,80,57,high,4,92,58
7715,Шаршенов Марат,24,female,58,54,60,low,4,75,93
7716,Усенов Кундуз,23,male,95,99,85,low,2,75,80
7717,Токтосунов Канат,23,female,75,63,96,high,6,87,52
7718,Асанов Айгуль,24,male,69,92,98,medium,1,80,95
7719,Шаршенов Тимур,21,male,81,87,85,medium,2,75,68
7720,Бекмурзаев Гулнара,24,female,59,80,84,high,6,79,54
7721,Сариев Айжан,20,male,52,98,71,medium,0,78,59
7722,Бекмурзаев Эрмек,21,male,79,78,78,low,1,95,92
7723,Токтосунов Кундуз,23,male,60,67,50,high,4,68,94
7724,Шаршенов Бегимай,21,male,92,80,51,medium,9,58,52
7725,Кубатбеков Бегимай,20,male,99,85,70,high,9,91,58
7726,Токтосунов Тимур,23,male,54,81,79,high,2,75,77
7727,Усенов Эльмира,18,female,62,95,53,medium,6,99,75
7728,Исмаилов Бакыт,19,male,99,64,95,medium,4,70,71
7729,Жумабаев Асель,24,male,55,55,80,low,5,78,86
7730,Кудайбергенов Бакыт,21,female,94,89,94,low,3,89,70
7731,Бекмурзаев Назгуль,18,male,91,68,61,low,10,64,86
7732,Кудайбергенов Жанат,25,female,65,71,74,high,6,75,83
7733,Кудайбергенов Назгуль,19,male,77,53,85,low,3,51,91
7734,Асанов Жанара,23,female,60,53,80,high,9,51,63
7735,Бекмурзаев Айбек,20,female,68,62,60,high,10,96,64
7736,Исмаилов Назгуль,19,female,95,75,54,high,10,79,69
7737,Жумабаев Азиз,23,male,74,75,58,high,1,96,76
7738,Кудайбергенов Жанара,19,male,89,70,89,high,2,88,68
7739,Кудайбергенов Тимур,23,male,55,93,62,low,6,85,91
7740,Бекмурзаев Эрмек,20,male,83,83,80,medium,8,51,96
7741,Бекмурзаев Рустам,24,male,76,69,67,low,6,69,84
7742,Кудайбергенов Нурлан,24,female,74,71,86,medium,2,95,74
7743,Жумабаев Нурлан,24,female,71,72,92,high,5,75,60
7744,Кудайбергенов Тимур,20,female,55,56,95,high,0,74,94
7745,Кубатбеков Эльмира,20,male,55,89,72,high,1,76,61
7746,Бекмурзаев Айбек,19,female,67,62,71,high,3,100,57
7747,Исмаилов Марат,21,male,52,95,76,high,2,65,78
7748,Усенов Жамиля,19,male,100,90,100,medium,10,54,67
7749,Усенов Жанара,18,female,74,99,71,high,4,86,74
7750,Кудайбергенов Жанат,22,male,96,53,96,low,7,61,76
7751,Исмаилов Канат,22,male,69,93,50,low,0,64,72
7752,Жумабаев Азиз,20,female,59,61,69,low,4,81,76
7753,Исмаилов Айжан,21,male,90,56,57,high,7,94,93
7754,Кубатбеков Бегимай,23,male,56,85,90,high,0,69,92
7755,Шаршенов Тимур,19,male,91,63,93,high,3,56,74
7756,Исмаилов Айбек,25,female,67,64,76,high,2,99,58
7757,Кудайбергенов Тимур,22,male,57,58,66,low,8,68,91
7758,Шаршенов Асель,22,female,52,56,61,high,2,85,89
7759,Токтосунов Тимур,22,male,55,59,59,high,7,84,90
7760,Токтосунов Бакыт,23,male,63,64,56,high,7,82,59
7761,Сариев Айбек,22,female,92,69,65,medium,5,76,95
7762,Асанов Айжан,24,male,67,82,84,medium,7,73,73
7763,Кудайбергенов Эрмек,22,male,63,73,73,high,5,65,53
7764,Шаршенов Айжан,21,male,62,96,50,high,7,95,89
7765,Сариев Бакыт,18,female,66,77,73,medium,9,60,76
7766,Асанов Азиз,21,male,56,77,84,medium,5,99,90
7767,Жумабаев Жамиля,22,female,96,54,93,high,5,89,78
7768,Усенов Гулнара,25,male,71,55,57,low,1,68,71
7769,Асанов Эрмек,25,male,66,60,82,high,10,85,77
7770,Исмаилов Азиз,20,male,89,82,98,high,7,72,69
7771,Жумабаев Канат,20,male,67,62,86,medium,2,51,99
7772,Кубатбеков Рустам,21,female,93,76,91,high,3,61,54
7773,Кубатбеков Рустам,20,male,76,80,91,low,2,84,89
7774,Кубатбеков Кундуз,22,male,87,75,55,medium,6,61,89
7775,Шаршенов Нурлан,25,female,81,78,50,high,6,86,82
7776,Асанов Жамиля,22,male,79,68,58,high,3,54,99
7777,Жумабаев Жанара,19,male,52,75,89,low,10,85,71
7778,Жумабаев Бакыт,23,female,78,72,66,high,2,77,76
7779,Кубатбеков Айгуль,20,female,99,83,77,medium,10,87,82
7780,Бекмурзаев Жанара,24,female,84,62,94,low,8,54,60
7781,Усенов Жамиля,24,female,92,63,63,medium,5,61,60
7782,Шаршенов Назгуль,19,female,66,86,65,medium,7,87,78
7783,Токтосунов Асель,20,male,95,74,57,high,2,100,61
7784,Кубатбеков Гулнара,21,male,85,85,91,medium,1,51,93
7785,Усенов Асель,25,female,88,88,63,medium,1,66,86
7786,Шаршенов Тимур,20,male,93,74,97,low,3,62,76
7787,Асанов Нурлан,23,female,96,83,83,high,4,91,80
7788,Токтосунов Эльмира,23,male,66,100,78,low,7,59,59
7789,Исмаилов Бакыт,18,male,62,88,62,low,2,93,88
7790,Асанов Айгуль,21,male,88,62,63,low,3,55,56
7791,Асанов Бакыт,19,male,74,92,86,high,9,91,98
7792,Кудайбергенов Жамиля,18,male,60,58,99,low,6,85,63
7793,Бекмурзаев Жанара,24,male,56,69,93,medium,5,59,91
7794,Исмаилов Марат,20,female,62,58,72,low,6,69,93
7795,Сариев Асель,24,male,78,77,85,medium,5,59,62
7796,Кудайбергенов Нурлан,20,female,65,76,95,high,8,84,85
7797,Токтосунов Айжан,18,male,78,57,100,low,1,99,85
7798,Кубатбеков Нурлан,23,male,78,56,82,medium,9,65,62
7799,Кудайбергенов Айгуль,25,female,88,72,64,low,7,86,66
7800,Жумабаев Айгуль,23,male,52,51,95,medium,10,56,50
7801,Токтосунов Тимур,24,male,90,66,56,high,5,64,62
7802,Жумабаев Асель,21,female,89,74,84,medium,7,71,73
7803,Исмаилов Жамиля,24,female,52,63,90,medium,0,99,90
7804,Жумабаев Асель,23,male,62,66,62,medium,0,64,66
7805,Шаршенов Жанара,19,male,56,68,66,medium,2,89,99
7806,Исмаилов Марат,24,female,88,79,100,low,9,57,58
7807,Усенов Эльмира,20,male,55,53,60,low,8,95,74
7808,Асанов Айбек,21,female,76,62,72,medium,6,80,81
7809,Шаршенов Гулнара,21,male,56,84,88,low,2,90,57
7810,Токтосунов Азиз,22,female,61,76,55,low,0,85,74
7811,Асанов Бакыт,18,male,73,89,63,high,0,82,85
7812,Асанов Рустам,24,female,59,92,90,high,5,61,56
7813,Асанов Канат,25,female,69,98,81,high,6,63,58
7814,Бекмурзаев Жанара,20,female,90,99,50,high,7,67,68
7815,Исмаилов Асель,18,female,79,100,70,high,9,78,53
7816,Токтосунов Рустам,19,female,85,98,62,high,8,78,61
7817,Сариев Тимур,20,female,63,78,88,low,3,70,51
7818,Бекмурзаев Эльмира,23,male,81,89,70,low,7,93,86
7819,Кудайбергенов Жамиля,18,female,76,68,82,low,2,80,67
7820,Усенов Айжан,24,male,81,98,70,low,7,100,51
7821,Усенов Нурлан,20,female,71,84,70,low,4,82,62
7822,Асанов Жамиля,20,female,58,98,62,high,7,96,76
7823,Исмаилов Азиз,18,male,57,69,52,high,5,71,51
7824,Кубатбеков Азиз,21,male,65,69,97,medium,10,97,69
7825,Кубатбеков Айжан,24,male,72,86,97,low,0,89,89
7826,Усенов Эрмек,21,male,61,96,62,low,8,74,60
7827,Бекмурзаев Бегимай,25,male,98,87,58,medium,1,90,67
7828,Усенов Гулнара,19,female,88,50,51,low,8,68,57
7829,Усенов Назгуль,21,male,73,83,77,medium,2,88,97
7830,Сариев Кундуз,19,female,79,95,84,high,3,59,55
7831,Токтосунов Рустам,18,male,65,55,87,medium,10,66,100
7832,Шаршенов Нурлан,25,female,60,98,80,low,4,83,65
7833,Шаршенов Бакыт,22,female,94,91,95,medium,9,57,92
7834,Жумабаев Гулнара,25,male,90,99,94,high,3,92,92
7835,Кубатбеков Жанат,22,male,56,66,74,low,3,86,88
7836,Асанов Азиз,22,female,89,76,85,medium,2,84,100
7837,Асанов Азиз,18,female,85,53,91,high,2,81,92
7838,Токтосунов Рустам,20,female,80,58,80,high,2,84,55
7839,Бекмурзаев Эрмек,25,male,95,94,79,high,10,95,99
7840,Жумабаев Гулнара,25,male,81,95,95,high,9,62,84
7841,Шаршенов Кундуз,21,female,74,66,83,high,8,96,98
7842,Асанов Айжан,18,male,88,89,99,low,0,89,67
7843,Токтосунов Нурлан,24,female,61,93,66,high,9,80,100
7844,Исмаилов Айбек,24,male,66,95,68,low,4,80,52
7845,Токтосунов Нурлан,20,male,70,65,99,low,5,58,99
7846,Усенов Асель,20,male,91,83,68,medium,3,96,82
7847,Жумабаев Айбек,25,female,76,83,92,high,10,99,54
7848,Бекмурзаев Тимур,25,male,50,98,65,high,10,51,94
7849,Жумабаев Айгуль,23,female,87,84,78,low,6,71,99
7850,Кубатбеков Айгуль,19,male,50,94,57,medium,1,88,94
7851,Асанов Рустам,19,male,69,87,82,medium,2,65,62
7852,Кубатбеков Эрмек,22,male,81,97,56,high,6,98,95
7853,Бекмурзаев Назгуль,24,male,53,78,97,low,3,98,95
7854,Исмаилов Бегимай,18,male,62,94,79,high,9,75,54
7855,Токтосунов Эльмира,25,male,78,86,100,high,7,69,75
7856,Асанов Эльмира,22,female,89,65,81,high,0,90,62
7857,Жумабаев Жанара,21,female,100,93,86,low,2,59,60
7858,Кудайбергенов Гулнара,20,male,58,75,86,low,10,70,78
7859,Токтосунов Канат,18,male,67,69,58,low,10,97,56
7860,Жумабаев Рустам,20,female,74,99,90,medium,3,59,71
7861,Жумабаев Кундуз,21,female,74,83,96,low,5,82,54
7862,Шаршенов Нурлан,18,male,53,61,65,high,1,95,51
7863,Сариев Канат,19,male,57,93,85,low,10,76,89
7864,Бекмурзаев Жамиля,20,male,59,66,60,high,4,81,51
7865,Кудайбергенов Гулнара,24,male,92,61,82,low,2,70,80
7866,Усенов Тимур,21,male,79,51,54,high,3,65,98
7867,Кубатбеков Рустам,21,male,65,72,58,high,1,63,63
7868,Шаршенов Назгуль,19,female,54,74,70,medium,0,72,90
7869,Токтосунов Эльмира,25,female,90,53,71,medium,0,78,82
7870,Бекмурзаев Кундуз,21,female,50,67,80,low,3,96,88
7871,Бекмурзаев Эрмек,18,male,94,71,53,medium,1,52,83
7872,Бекмурзаев Бегимай,21,male,74,60,89,medium,4,63,60
7873,Кубатбеков Жанара,25,male,82,63,63,high,7,89,78
7874,Сариев Айжан,20,male,88,73,96,medium,3,68,98
7875,Усенов Эльмира,24,female,70,84,53,low,8,100,72
7876,Кубатбеков Айжан,22,female,67,93,86,low,0,77,75
7877,Кудайбергенов Айбек,21,female,82,96,74,high,4,85,69
7878,Исмаилов Айбек,19,female,78,72,97,low,6,96,89
7879,Кудайбергенов Эльмира,19,female,79,73,86,medium,8,85,74
7880,Усенов Кундуз,25,female,78,80,71,low,5,61,94
7881,Асанов Кундуз,25,female,96,52,64,medium,7,72,91
7882,Токтосунов Эрмек,18,male,86,78,84,low,1,94,64
7883,Бекмурзаев Нурлан,19,male,52,70,73,low,9,70,88
7884,Кудайбергенов Рустам,23,female,100,85,69,low,5,96,89
7885,Кубатбеков Эрмек,20,female,81,83,79,high,9,69,56
7886,Кубатбеков Марат,19,male,77,75,84,high,8,100,87
7887,Токтосунов Азиз,24,female,65,89,86,medium,4,90,70
7888,Асанов Айжан,19,male,51,56,95,medium,10,84,75
7889,Сариев Гулнара,23,male,76,81,95,high,8,54,81
7890,Шаршенов Айбек,18,female,71,65,66,medium,5,74,59
7891,Токтосунов Эрмек,20,female,95,75,62,medium,4,100,80
7892,Шаршенов Кундуз,21,female,65,93,100,high,6,81,64
7893,Токтосунов Нурлан,23,female,63,84,100,low,0,72,74
7894,Бекмурзаев Жанара,22,female,91,89,62,low,2,64,91
7895,Кубатбеков Азиз,22,male,53,84,80,medium,4,92,69
7896,Кудайбергенов Кундуз,24,female,88,71,69,medium,6,72,92
7897,Сариев Канат,21,male,52,93,71,high,4,80,84
7898,Кубатбеков Асель,19,female,96,94,93,medium,10,62,64
7899,Шаршенов Кундуз,19,male,91,75,62,low,9,93,86
7900,Усенов Жамиля,23,female,80,91,76,medium,2,92,79
7901,Токтосунов Эрмек,21,female,81,51,57,medium,2,98,83
7902,Токтосунов Бакыт,24,female,70,96,100,low,3,50,69
7903,Исмаилов Азиз,23,female,95,93,61,low,7,69,93
