id,fullname,age,gender,math_grade,literature_grade,attendance,participation,homework,midterm_grade,final_grade
32632,Бекмурзаев Марат,25,male,100,54,89,low,8,74,50
32633,Шаршенов Тимур,25,female,72,58,99,low,5,92,92
32634,Усенов Канат,23,female,64,82,81,low,1,67,90
32635,Шаршенов Тимур,21,male,58,98,52,low,4,76,93
32636,Токтосунов Айбек,25,female,95,61,66,medium,0,73,79
32637,Бекмурзаев Марат,19,male,100,66,92,low,6,93,67
32638,Исмаилов Айбек,20,male,65,78,71,medium,6,65,78
32639,Сариев Айбек,25,female,93,57,97,medium,10,60,72
32640,Бекмурзаев Бакыт,18,female,91,74,72,low,9,50,86
32641,Кубатбеков Гулнара,25,male,77,51,100,medium,2,97,99
32642,Жумабаев Рустам,22,female,86,62,54,low,2,71,93
32643,Жумабаев Эрмек,24,female,67,51,97,low,2,76,58
32644,Усенов Бегимай,23,female,86,87,100,medium,1,56,72
32645,Кубатбеков Эльмира,18,male,99,95,57,medium,9,99,76
32646,Кубатбеков Гулнара,23,male,63,68,85,medium,10,57,51
32647,Кубатбеков Жанара,25,female,72,94,65,high,4,90,67
32648,Кудайбергенов Тимур,19,male,67,69,52,medium,3,62,91
32649,Шаршенов Нурлан,24,male,67,60,85,medium,2,76,61
32650,Шаршенов Кундуз,25,female,81,56,65,low,1,62,90
32651,Сариев Рустам,25,male,80,97,82,medium,5,63,67
32652,Токтосунов Эльмира,22,male,94,78,67,medium,8,79,65
32653,Бекмурзаев Нурлан,21,male,81,54,81,low,10,81,60
32654,Бекмурзаев Марат,20,male,93,97,73,medium,4,71,67
32655,Асанов Бакыт,23,male,60,61,82,high,8,52,52
32656,Токтосунов Марат,20,male,65,77,64,low,4,58,71
32657,Кудайбергенов Жанат,22,male,58,86,76,low,5,66,54
32658,Бекмурзаев Асель,19,male,61,54,82,medium,4,84,63
32659,Бекмурзаев Азиз,24,female,84,84,65,medium,3,72,90
32660,Кудайбергенов Эльмира,25,male,65,58,86,high,5,65,68
32661,Бекмурзаев Тимур,20,male,68,80,63,high,10,62,51
32662,Шаршенов Айгуль,25,female,60,61,83,low,5,87,61
32663,Асанов Эрмек,25,female,60,79,72,high,7,90,83
32664,Исмаилов Рустам,18,male,52,76,63,high,0,91,51
32665,Усенов Жанат,24,female,76,98,88,high,9,63,69
32666,Исмаилов Жамиля,18,female,81,53,59,medium,9,93,81
32667,Усенов Нурлан,19,male,53,64,76,high,9,98,99
32668,Сариев Нурлан,25,female,64,99,62,low,6,87,86
32669,Асанов Айжан,18,male,55,54,52,low,10,91,84
32670,Кудайбергенов Айбек,21,female,76,99,72,low,5,84,84
32671,Бекмурзаев Жанат,20,male,58,87,91,low,8,57,83
32672,Сариев Айгуль,22,female,57,60,60,high,4,99,55
32673,Жумабаев Марат,18,male,72,82,66,low,7,61,89
32674,Сариев Гулнара,20,female,100,85,61,high,6,51,74
32675,Усенов Кундуз,25,female,82,82,95,high,5,86,55
32676,Жумабаев Эрмек,18,female,83,85,52,medium,7,74,51
32677,Токтосунов Асель,24,female,82,57,62,medium,4,75,83
32678,Усенов Жамиля,25,male,73,80,96,low,10,94,97
32679,Сариев Айбек,21,female,57,88,83,low,1,97,79
32680,Жумабаев Канат,23,male,71,60,93,high,7,70,79
32681,Усенов Айгуль,22,male,65,89,73,medium,0,51,70
32682,Исмаилов Тимур,19,male,51,78,56,low,6,65,99
32683,Жумабаев Айжан,23,female,71,74,58,medium,8,71,66
32684,Исмаилов Канат,23,female,89,78,51,medium,0,71,74
32685,Кубатбеков Рустам,23,female,68,51,85,medium,0,99,83
32686,Шаршенов Жанара,21,male,70,76,72,high,6,56,90
32687,Шаршенов Рустам,22,female,93,52,66,medium,4,53,66
32688,Асанов Нурлан,19,female,59,82,61,high,3,96,56
32689,Исмаилов Эльмира,20,male,69,55,75,medium,9,66,71
32690,Исмаилов Марат,20,female,71,83,51,medium,9,68,81
32691,Токтосунов Жанат,24,male,75,56,98,low,3,94,95
32692,Кубатбеков Кундуз,24,female,96,99,95,low,0,79,55
32693,Асанов Рустам,24,male,60,56,66,low,6,61,64
32694,Кудайбергенов Эрмек,24,male,80,96,53,high,1,91,65
32695,Сариев Айгуль,18,female,71,83,82,medium,4,73,64
32696,Асанов Канат,22,male,69,77,59,medium,6,87,64
32697,Кудайбергенов Кундуз,22,male,98,57,59,high,9,73,87
32698,Шаршенов Азиз,23,male,96,50,60,medium,2,54,99
32699,Бекмурзаев Канат,19,female,83,91,96,high,10,56,64
32700,Жумабаев Канат,21,female,72,81,75,high,6,92,69
32701,Исмаилов Эрмек,21,male,89,66,50,high,9,62,64
32702,Сариев Нурлан,20,male,76,94,63,medium,5,51,72
32703,Жумабаев Кундуз,21,female,65,98,85,medium,0,56,80
32704,Токтосунов Тимур,21,male,61,89,94,medium,2,71,98
32705,Сариев Жамиля,20,male,92,54,70,medium,5,79,53
32706,Исмаилов Гулнара,21,female,72,50,77,medium,6,92,96
32707,Исмаилов Айгуль,18,male,78,60,99,high,10,59,65
32708,Сариев Назгуль,25,male,90,70,54,high,7,97,96
32709,Усенов Нурлан,19,female,95,85,92,medium,3,83,88
32710,Шаршенов Кундуз,24,female,54,85,83,high,0,50,91
32711,Асанов Жанат,21,male,84,64,59,medium,3,85,83
32712,Сариев Асель,22,female,77,61,50,high,3,69,55
32713,Кубатбеков Айбек,19,female,98,85,61,medium,1,92,59
32714,Шаршенов Канат,20,female,93,53,61,medium,9,59,91
32715,Кубатбеков Бегимай,21,male,79,75,50,medium,5,55,87
32716,Кудайбергенов Бакыт,20,male,54,57,55,low,9,54,59
32717,Асанов Назгуль,19,female,83,91,80,low,10,67,63
32718,Кудайбергенов Жанара,18,male,77,95,75,high,8,75,94
32719,Сариев Асель,21,male,69,68,87,medium,1,50,51
32720,Усенов Марат,22,female,62,65,57,medium,0,62,72
32721,Кудайбергенов Нурлан,23,female,65,78,56,medium,0,79,79
32722,Сариев Эльмира,18,male,81,93,60,high,6,83,51
32723,Кудайбергенов Марат,22,female,58,62,79,low,10,97,73
32724,Шаршенов Бегимай,24,female,71,99,78,high,2,55,53
32725,Усенов Кундуз,25,male,72,100,95,high,7,80,86
32726,Жумабаев Рустам,18,male,51,81,86,low,0,57,95
32727,Исмаилов Жамиля,22,female,93,90,74,high,9,74,74
32728,Сариев Канат,21,female,78,78,87,low,0,75,97
32729,Кубатбеков Жанат,25,male,71,75,74,medium,4,79,86
32730,Сариев Эрмек,19,male,99,82,54,medium,0,65,51
32731,Асанов Эрмек,22,male,58,85,64,high,7,68,63
32732,Шаршенов Эльмира,25,female,96,93,73,medium,1,88,61
32733,Жумабаев Бегимай,18,male,86,56,95,medium,4,72,62
32734,Исмаилов Айбек,24,female,86,55,89,high,3,59,99
32735,Жумабаев Айгуль,21,female,91,56,56,high,2,58,62
32736,Усенов Назгуль,25,female,73,73,65,medium,8,74,71
32737,Жумабаев Канат,22,male,88,71,84,low,0,65,100
32738,Асанов Бегимай,22,male,86,64,85,medium,0,53,84
32739,Асанов Кундуз,24,male,72,99,81,medium,8,79,51
32740,Жумабаев Жанара,25,male,62,82,57,low,6,100,92
32741,Исмаилов Асель,22,male,69,80,58,high,4,100,58
32742,Усенов Тимур,22,male,93,57,89,low,7,81,73
32743,Исмаилов Айжан,24,male,61,80,80,high,1,88,87
32744,Шаршенов Гулнара,24,female,59,88,51,medium,5,79,54
32745,Асанов Азиз,18,male,86,59,85,low,2,83,92
32746,Усенов Бакыт,23,female,64,78,82,high,4,91,51
32747,Усенов Эльмира,24,female,55,50,64,low,8,62,53
32748,Жумабаев Эрмек,18,male,86,73,57,medium,1,61,78
32749,Асанов Эрмек,20,female,56,83,98,low,8,91,71
32750,Бекмурзаев Бегимай,19,female,93,64,86,medium,1,75,75
32751,Асанов Рустам,21,female,100,78,75,high,4,58,51
32752,Бекмурзаев Рустам,25,female,72,93,60,high,9,50,76
32753,Бекмурзаев Тимур,19,male,81,60,97,medium,6,51,77
32754,Токтосунов Рустам,22,female,95,98,80,high,6,84,53
32755,Асанов Айбек,24,female,90,64,83,medium,4,85,74
32756,Токтосунов Эрмек,25,male,82,99,56,medium,0,78,59
32757,Шаршенов Канат,23,male,78,80,52,low,3,99,79
32758,Сариев Айбек,19,male,62,62,70,low,7,67,73
32759,Жумабаев Айгуль,23,male,67,89,59,medium,10,76,51
32760,Кубатбеков Нурлан,24,female,69,50,74,medium,10,68,86
32761,Кубатбеков Гулнара,25,male,80,78,94,medium,2,87,58
32762,Бекмурзаев Марат,22,female,77,70,54,high,8,95,94
32763,Бекмурзаев Рустам,20,male,57,98,73,low,6,92,74
32764,Жумабаев Жамиля,19,male,66,67,99,medium,8,94,59
32765,Кубатбеков Жанат,18,male,83,94,56,medium,0,65,83
32766,Усенов Айгуль,23,male,58,91,68,high,3,82,96
32767,Исмаилов Марат,25,female,97,72,64,medium,1,73,73
32768,Токтосунов Кундуз,22,male,58,93,77,low,7,69,50
32769,Шаршенов Айгуль,22,female,62,61,88,low,2,54,58
32770,Сариев Канат,24,female,67,68,98,high,10,87,70
32771,Сариев Нурлан,19,female,56,65,99,high,5,80,84
32772,Кубатбеков Гулнара,18,female,67,79,51,high,2,72,78
32773,Усенов Гулнара,21,female,74,60,95,high,5,73,85
32774,Исмаилов Бакыт,23,female,62,84,79,high,1,74,87
32775,Усенов Бакыт,23,male,66,68,65,low,9,98,100
32776,Шаршенов Жанат,23,male,96,74,68,medium,8,67,51
32777,Кудайбергенов Айгуль,22,female,67,62,76,high,10,50,64
32778,Токтосунов Асель,23,male,72,85,76,low,10,96,90
32779,Сариев Азиз,23,female,60,67,57,low,4,76,70
32780,Исмаилов Жанат,20,female,68,52,68,medium,1,76,92
32781,Асанов Нурлан,20,female,72,51,91,high,4,55,80
32782,Токтосунов Азиз,22,female,94,85,70,low,10,89,69
32783,Асанов Кундуз,18,male,83,67,61,high,1,88,82
32784,Исмаилов Жанара,22,female,54,85,81,high,2,69,72
32785,Кубатбеков Рустам,24,female,96,65,53,low,10,67,63
32786,Кубатбеков Тимур,22,female,51,56,72,low,2,92,68
32787,Кубатбеков Жанат,24,male,54,57,79,low,6,82,63
32788,Кубатбеков Эльмира,23,male,55,76,84,low,6,92,79
32789,Усенов Рустам,18,female,92,61,53,medium,5,79,80
32790,Шаршенов Марат,21,female,79,77,87,low,2,85,51
32791,Токтосунов Айгуль,19,female,54,76,60,high,8,52,65
32792,Асанов Марат,21,female,60,99,98,high,5,64,71
32793,Кубатбеков Жанара,25,male,94,64,75,high,10,99,80
32794,Бекмурзаев Канат,19,male,54,91,100,low,9,90,65
32795,Шаршенов Жамиля,24,male,55,89,80,high,4,75,85
32796,Кудайбергенов Марат,21,female,75,66,58,high,7,53,62
32797,Кудайбергенов Бегимай,20,male,75,78,74,medium,8,97,53
32798,Токтосунов Рустам,25,male,58,73,68,low,1,76,91
32799,Бекмурзаев Тимур,22,female,81,72,73,high,7,75,82
32800,Кудайбергенов Гулнара,24,female,69,62,96,high,3,86,74
32801,Асанов Канат,25,male,64,99,95,low,10,96,87
32802,Жумабаев Азиз,20,male,93,74,72,high,5,75,73
32803,Асанов Бакыт,22,male,73,53,52,high,1,92,90
32804,Бекмурзаев Жамиля,19,male,65,89,55,high,10,54,85
32805,Асанов Айгуль,20,male,63,91,79,high,9,87,70
32806,Кудайбергенов Рустам,18,female,99,87,50,low,3,72,57
32807,Кудайбергенов Нурлан,20,female,67,77,79,medium,6,54,57
32808,Шаршенов Айгуль,22,female,63,86,96,medium,8,59,56
32809,Усенов Жанара,25,female,91,56,86,high,1,90,55
32810,Бекмурзаев Айбек,18,female,68,71,73,medium,5,65,94
32811,Шаршенов Тимур,23,male,50,94,78,low,9,59,99
32812,Кудайбергенов Асель,19,male,73,87,90,high,8,81,75
32813,Усенов Жанара,24,male,86,87,71,high,8,78,97
32814,Исмаилов Бегимай,23,male,100,85,69,medium,5,77,61
32815,Асанов Жамиля,22,female,97,94,67,medium,9,56,62
32816,Асанов Жамиля,23,female,97,93,80,high,2,67,88
32817,Кубатбеков Марат,21,female,65,86,96,medium,9,51,94
32818,Усенов Эрмек,18,male,79,75,83,medium,3,88,64
32819,Усенов Рустам,21,female,57,65,58,medium,1,89,51
32820,Кудайбергенов Нурлан,25,female,55,63,90,medium,4,97,62
32821,Бекмурзаев Назгуль,20,male,54,50,98,high,7,86,64
32822,Шаршенов Жамиля,19,female,80,88,67,high,10,70,75
32823,Токтосунов Нурлан,20,male,81,97,64,high,6,76,65
32824,Исмаилов Рустам,22,male,90,57,71,high,3,70,64
32825,Исмаилов Асель,19,male,55,51,100,medium,1,74,53
32826,Исмаилов Жанат,19,female,76,97,50,low,1,86,57
32827,Жумабаев Бегимай,18,female,74,83,75,low,3,69,69
32828,Шаршенов Бегимай,20,male,66,97,61,high,7,93,97
32829,Шаршенов Тимур,24,female,73,63,86,high,2,65,79
32830,Шаршенов Кундуз,21,male,99,71,88,high,2,74,95
32831,Кудайбергенов Гулнара,23,male,79,84,82,low,3,98,70
32832,Асанов Айжан,22,female,61,77,70,low,8,99,76
32833,Кубатбеков Кундуз,24,female,68,76,78,high,1,91,61
32834,Кубатбеков Марат,21,male,63,75,55,medium,8,90,89
32835,Кубатбеков Айжан,19,male,54,60,72,low,3,78,95
32836,Шаршенов Эрмек,18,female,63,78,74,low,0,61,61
32837,Усенов Назгуль,24,female,80,84,69,medium,5,55,58
32838,Шаршенов Нурлан,24,female,68,54,96,medium,4,84,87
32839,Кубатбеков Жамиля,20,male,87,64,87,high,0,89,76
32840,Усенов Бегимай,20,female,93,62,74,low,6,77,83
32841,Токтосунов Гулнара,19,male,72,55,93,high,2,88,88
32842,Кубатбеков Тимур,20,female,76,100,65,medium,4,80,82
32843,Бекмурзаев Назгуль,25,female,87,87,85,medium,8,70,59
32844,Асанов Марат,23,male,74,58,93,low,1,68,93
32845,Усенов Айбек,20,female,59,63,65,high,10,87,66
32846,Токтосунов Кундуз,20,male,63,71,91,high,10,97,69
32847,Токтосунов Жамиля,18,male,86,63,69,low,1,65,97
32848,Жумабаев Тимур,24,male,64,73,94,medium,4,81,74
32849,Токтосунов Эльмира,21,female,50,100,70,medium,3,50,90
32850,Усенов Эльмира,20,female,75,69,87,low,7,64,81
32851,Асанов Канат,21,female,75,79,67,low,9,57,59
32852,Бекмурзаев Рустам,24,female,94,58,81,high,8,74,71
32853,Асанов Бегимай,23,male,79,65,69,high,7,74,78
32854,Кудайбергенов Назгуль,21,male,61,69,68,high,5,92,75
32855,Усенов Назгуль,25,female,50,80,57,low,10,75,97
32856,Асанов Бакыт,25,female,51,61,85,high,6,62,61
32857,Шаршенов Айгуль,18,male,93,69,70,high,9,62,79
32858,Бекмурзаев Нурлан,20,male,74,97,88,medium,3,95,54
32859,Асанов Бакыт,25,female,52,88,76,medium,4,72,94
32860,Бекмурзаев Гулнара,23,male,59,85,78,high,1,98,86
32861,Кубатбеков Рустам,22,male,51,97,77,medium,0,98,99
32862,Бекмурзаев Канат,24,female,96,92,57,high,3,89,76
32863,Асанов Канат,24,male,77,85,72,medium,4,60,60
32864,Шаршенов Назгуль,22,male,57,75,71,medium,1,92,72
32865,Исмаилов Марат,21,female,93,50,63,high,1,77,81
32866,Кубатбеков Гулнара,24,female,71,51,99,medium,3,64,60
32867,Жумабаев Айжан,21,female,96,75,85,low,9,64,57
32868,Сариев Нурлан,22,female,81,67,96,high,2,83,95
